restaurant_id,name,rating,price,review_count,categories,primary_category,category_id,location_id,latitude,longitude
PAR-604438,Carpe Diem Café,4.2,€€,171,"French, Lounges, Cocktail Bars",French,2,748,48.8605269,2.3459065
PAR-578157,L'Estrapade,4.7,€€€,53,French,French,2,749,48.84479,2.34662
PAR-723013,Derrière,3.9,€€€,140,Modern European,Chinese,1,750,48.8644791458463,2.35424064437866
PAR-679319,John Viande,4.4,€€,84,"Burgers, Beer Bar, Cocktail Bars",Chinese,1,751,48.874333,2.354259
PAR-555727,L'Ivress Sentier,4.6,€€,61,"Wine Bars, Tapas/Small Plates",Chinese,1,752,48.86872,2.34761
PAR-918398,Fajitas,4.2,€€,169,Mexican,Mexican,5,753,48.8555801,2.3400906
PAR-30877,Chez France,4.5,€€€,47,French,French,2,754,48.859058,2.30758631534532
PAR-79809,Loulou,3.9,€€,174,"Gluten-Free, Breakfast & Brunch, Beer Bar",Chinese,1,755,48.851192,2.344806
PAR-935010,Comme Chai Toi,4.5,€€€,47,"Wine Bars, French",French,2,756,48.85188,2.34917
PAR-744688,La Dame de Pic,4.3,€€€€,36,French,French,2,758,48.86146,2.34126
PAR-411827,Le 52,4.5,€€€,68,French,French,2,759,48.87208,2.35405
PAR-679013,Siseng,4.2,€€,170,"Burgers, Pan Asian",Chinese,1,760,48.87228,2.36506
PAR-758777,Kong,3.1,€€€€,542,"Asian Fusion, Cocktail Bars",Chinese,1,761,48.85915,2.34307
PAR-189890,L'Amour Vache,4.7,€€,49,Brasseries,Chinese,1,762,48.869901651373,2.35228415692945
PAR-777862,Ferdi,4.0,€€€,166,"French, Spanish, Seafood",French,2,763,48.8663,2.3267
PAR-800220,Le Petit Prince de Paris,3.9,€€€,228,French,French,2,764,48.848422,2.346513
PAR-577645,Le Ruisseau - Burger Joint,4.7,€€,53,Burgers,Chinese,1,765,48.860994,2.354433
PAR-891645,Au Bougnat,4.2,€€€,84,French,French,2,766,48.8543,2.35002
PAR-221192,Chez Paul,3.8,€€€,270,Bistros,Chinese,1,767,48.85278,2.37435
PAR-804276,Ippudo Louvre,4.1,€€,77,Ramen,Chinese,1,768,48.8645780908918,2.344691
PAR-385630,JOZI Brunch Panthéon,4.9,€€,44,"Coffee & Tea, Breakfast & Brunch",Chinese,1,769,48.84787,2.34706
PAR-349258,Langousta,4.9,€€,47,Seafood,Chinese,1,770,48.856266,2.278149
PAR-217229,L'Epi Dupin,4.1,€€€,119,Bistros,Chinese,1,771,48.84978,2.3254
PAR-892948,David Toutain,4.4,€€€€,79,Modern European,Chinese,1,772,48.860227,2.309735
PAR-408630,Au Pied du Sacré Coeur,4.3,€€,176,French,French,2,773,48.890208,2.3356074
PAR-691683,Pomze,4.3,€€€,100,French,French,2,774,48.87525,2.31618
PAR-975208,Willi's Wine Bar,4.0,€€€,79,"French, Wine Bars",French,2,775,48.8663685,2.3383695
PAR-812936,Le Restaurant,4.5,€€€€,37,"French, Breakfast & Brunch",French,2,776,48.85635,2.33524
PAR-686455,Little Red Door,4.4,€€,274,Cocktail Bars,Chinese,1,777,48.86378,2.3636
PAR-325417,L'Orient d'Or Restaurant Chinois Paris,4.2,€€,60,Chinese,Chinese,1,779,48.873939377235,2.345441
PAR-22096,Kozy Bosquet,4.3,€€,342,"Coffee & Tea, Breakfast & Brunch, Sandwiches",Chinese,1,780,48.85542,2.30539
PAR-880441,Loup,3.9,€€€,66,"French, Breakfast & Brunch",French,2,781,48.863959,2.342631
PAR-142803,Le Coq & Fils - The Poultry House,4.3,€€€€,122,Rotisserie Chicken,Chinese,1,782,48.887261205041,2.3370014478986
PAR-959375,MELT OBERKAMPF,4.5,€€€,43,"Steakhouses, Barbeque, American",Chinese,1,783,48.865612,2.370802
PAR-15361,Restaurant du Palais Royal,4.8,€€€€,17,French,French,2,784,48.865580245548,2.33890172838062
PAR-78914,Apicius,4.4,€€€€,87,French,French,2,785,48.873629,2.307616
PAR-890801,The Lizard Lounge,3.9,€€,158,"Pubs, Burgers, Cocktail Bars",Chinese,1,786,48.8574,2.35627
PAR-565633,Aki,4.0,€€,271,Japanese,Japanese,3,787,48.86604,2.3353
PAR-40440,Berthillon,4.4,€€,801,"Ice Cream & Frozen Yogurt, Tea Rooms",Chinese,1,788,48.851702,2.356713
PAR-891570,Cloud Cakes,4.5,€,91,"Patisserie/Cake Shop, Coffee & Tea, Vegan",Chinese,1,789,48.86592,2.346318
PAR-732877,Le Christine,4.0,€€€,98,French,French,2,791,48.854343,2.340276
PAR-936798,Le Tournebièvre,4.7,€€€,42,French,French,2,792,48.85121,2.35085
PAR-988816,Le Louvre Ripaille,3.9,€€€,31,"French, Wine Bars",French,2,793,48.860305752870495,2.3412439109556535
PAR-454916,Yam'Tcha,4.3,€€€€,21,"French, Tea Rooms, Pan Asian",French,2,794,48.8615240712704,2.34190206974745
PAR-185295,Le P'tit Troquet,4.6,€€€,62,French,French,2,795,48.85705,2.30335
PAR-54620,Inaro,4.4,€€,88,"Wine Bars, Tapas/Small Plates, Breakfast & Brunch",Chinese,1,796,48.868423,2.361196
PAR-255103,D'Chez Eux,4.4,€€€€,51,French,French,2,797,48.85309,2.3091
PAR-613060,Auguste,4.5,€€€€,70,French,French,2,798,48.85628,2.317
PAR-387790,Clown Bar,3.8,€€€,81,"French, Modern European",French,2,799,48.8636,2.36714
PAR-184574,Mokonuts,5.0,€€€,37,"Cafes, Bakeries",Chinese,1,800,48.8507634203731,2.38146599382162
PAR-859077,Pasco,4.1,€€€,77,"French, Mediterranean, Cocktail Bars",French,2,801,48.85609,2.30959
PAR-601402,Bistro des Augustins,4.4,€€,533,"Bistros, Wine Bars",Chinese,1,802,48.854754,2.342119
PAR-316901,L'Ilot Vache,4.2,€€€,74,French,French,2,803,48.85181,2.35655
PAR-565265,Le 114 Faubourg,4.6,€€€€,37,French,French,2,804,48.871785,2.314472
PAR-700836,La Corte,4.4,€€€,46,Italian,Italian,6,805,48.86534,2.33106
PAR-248790,Matamata Coffee Bar,4.7,€€,97,"Coffee & Tea, Breakfast & Brunch, Sandwiches",Chinese,1,806,48.86611,2.34411
PAR-970187,Le Chalet Savoyard,4.1,€€€,123,Fondue,Chinese,1,807,48.85331,2.37848
PAR-63395,L'Anvers du Decor,4.1,€€€,71,French,French,2,808,48.88374,2.34316
PAR-248317,Shakespeare and Company,4.5,€€,363,"Bookstores, Cafes",Chinese,1,809,48.852658704771,2.3469621526521
PAR-349658,Café Louise,4.2,€€,76,"Tea Rooms, Brasseries",Chinese,1,810,48.86267,2.33941
PAR-572571,Azteca,3.4,€€€,55,"Mexican, Latin American, Venues & Event Spaces",Mexican,5,811,48.86191642,2.34247828
PAR-252733,Kunitoraya - Bistro Udon,4.1,€€,175,"Japanese, Soup",Japanese,3,812,48.86598,2.3366699
PAR-92284,Le Relais Gascon,3.9,€€,188,French Southwest,Chinese,1,813,48.88403,2.3391
PAR-429302,Les Fabricants,4.0,€€,88,"Basque, French Southwest",Chinese,1,814,48.867163,2.374997
PAR-775083,Le Jeroboam,4.7,€€€,56,French,French,2,815,48.82906,2.31693
PAR-531284,Redd,4.9,€€€,16,"Wine Bars, Tapas Bars",Chinese,1,816,48.8662544519684,2.34768457710743
PAR-921673,Les Canailles,4.6,€€€,39,French,French,2,817,48.8792768,2.3345899
PAR-364065,Café de Flore,3.4,€€€,544,Cafes,Chinese,1,818,48.854161,2.332603
PAR-278266,L'Alivi,3.9,€€,135,"French, Corsican",French,2,819,48.85648,2.357409
PAR-345482,Louie Louie,4.3,€€,49,"Pizza, Cocktail Bars",Chinese,1,820,48.8534999,2.3803
PAR-78604,Benoit,3.6,€€€€,165,"French, Brasseries",French,2,821,48.85851,2.34999
PAR-714005,Les Tantes Jeanne,4.5,€€€,33,"French, Steakhouses",French,2,823,48.8853172,2.334844
PAR-834461,Bistrot de l'Oulette,4.2,€€,47,French,French,2,824,48.85555,2.36729
PAR-291264,A. Lacroix,4.8,€€,112,"Coffee & Tea, Patisserie/Cake Shop, Ice Cream & Frozen Yogurt",Chinese,1,825,48.851727,2.349427
PAR-649299,Evi Evane,4.3,€€,53,"French, Greek",French,2,826,48.8519,2.33428
PAR-119513,La Fresque,3.9,€€,87,French,French,2,827,48.862537,2.348045
PAR-19921,Jantchi,3.9,€€,151,Korean,Korean,7,828,48.8660081547723,2.33600543883608
PAR-759379,142 Crêperie Contemporaine,4.4,€€,138,Creperies,Chinese,1,829,48.848798,2.28751
PAR-817207,Sola,4.3,€€€€,61,Asian Fusion,Chinese,1,830,48.85156,2.3483299
PAR-571444,La Régalade Conservatoire,4.4,€€€,30,"Brasseries, French",French,2,831,48.8732306,2.3468674
PAR-801225,Lazare,3.8,€€€,80,"French, Brasseries",French,2,832,48.876683,2.325271
PAR-827961,La Maison Rose,3.8,€€€,71,French,French,2,833,48.887969665002,2.33965104092
PAR-648938,Bien Bien,4.5,€€,80,Thai,Chinese,1,834,48.87259,2.34422
PAR-933039,CopperBay,4.5,€€,60,"Cocktail Bars, Tapas/Small Plates",Chinese,1,835,48.8698502,2.35711
PAR-693874,Balagan,4.5,€€,71,"Middle Eastern, Cocktail Bars",Chinese,1,836,48.86543,2.32979
PAR-428280,Bisou.,4.8,€€,44,Cocktail Bars,Chinese,1,837,48.864068,2.365836
PAR-397995,Frog Revolution,3.9,€€,65,"American, Barbeque, Burgers",Chinese,1,838,48.8538799,2.3682599
PAR-501270,Le Mary Céleste,4.1,€€,157,"Tapas/Small Plates, Cocktail Bars",Chinese,1,839,48.8617491625597,2.36506368136342
PAR-941949,My Noodles,4.7,€€,60,Chinese,Chinese,1,841,48.8415,2.3317199
PAR-611568,Bistrot Vivienne,3.9,€€€,74,Bistros,Chinese,1,580,48.86621,2.33947
PAR-573625,Le Pantruche,4.4,€€€,84,French,French,2,844,48.88046,2.3402
PAR-755472,Pierre Sang on Gambey,4.7,€€€,59,"Modern European, French",French,2,845,48.8649902,2.3721399
PAR-903395,L'Epigramme,4.3,€€€,35,French,French,2,846,48.852558,2.340719
PAR-707578,Au Bourguignon du Marais,4.3,€€€,136,French,French,2,847,48.8555191281373,2.3577103595245
PAR-76894,Flottes,3.6,€€€,203,Brasseries,Japanese,3,848,48.86602,2.32504
PAR-634033,Pompei,4.3,€€,76,"Italian, Pizza",Italian,6,849,48.872433,2.324167
PAR-260940,La Maison,4.0,€€€,102,"Bistros, Brasseries",Japanese,3,850,48.87805,2.2883
PAR-203449,Buvette,4.1,€€,139,"French, Wine Bars",French,2,852,48.8804470273044,2.33758428078072
PAR-355977,Le Distrait,4.8,€€,13,"Tapas/Small Plates, Cocktail Bars",Japanese,3,853,48.86989,2.34919
PAR-440833,Le Petit Pontoise,4.4,€€€,164,Bistros,Korean,7,854,48.8498845,2.3520959
PAR-533446,Les Cocottes,4.2,€€€,576,Bistros,Korean,7,855,48.85819,2.30183
PAR-326990,Casa Cosa,4.3,€€,51,"Pizza, Italian",Italian,6,856,48.8756646984336,2.33133684843779
PAR-373132,Chez Imogène,4.4,€€,108,Creperies,Korean,7,857,48.86545,2.36856
PAR-12089,Tesoro d'Italia,4.5,€€,63,Italian,Italian,6,858,48.8716531601097,2.34572584340404
PAR-91697,Dong Phat,4.4,€€,104,Vietnamese,Vietnamese,8,859,48.86052,2.3057
PAR-438759,Blend,3.8,€€,254,"Burgers, Breakfast & Brunch, American",French,2,860,48.86586,2.3436
PAR-717124,Boulettes,4.5,€€,54,French,French,2,861,48.86557,2.35045
PAR-970757,Capucine Café,3.8,€€€,70,Brasseries,Spanish,4,862,48.869916,2.329266
PAR-153464,The Hardware Société,4.6,€€,224,"Coffee & Tea, Breakfast & Brunch, Australian",Mexican,5,863,48.88688,2.3445299
PAR-230003,Lasserre,4.4,€€€€,61,French,French,2,864,48.86612,2.31006
PAR-794997,La Table d'Eugène,4.2,€€€€,70,French,French,2,865,48.89111,2.34693
PAR-880601,Le Dôme du Marais,3.8,€€€,156,"French, Modern European",French,2,866,48.85904,2.35831
PAR-685853,Blé Sucré,4.6,€,341,Bakeries,Mexican,5,867,48.850565,2.376759
PAR-311222,Costa d'Amalfi,4.5,€€,17,Italian,Italian,6,868,48.859208,2.323421
PAR-224071,Sherry Butt,4.4,€€€,98,"Cocktail Bars, French",French,2,869,48.85328,2.36409
PAR-252500,Le Petit Marché,4.3,€€€,118,French,French,2,870,48.857267,2.366041
PAR-457068,Comptoir Gourmet,4.5,€€,50,"Italian, French",Italian,6,871,48.86009,2.35457
LON-960958,Dishoom,4.5,£££,2838,Indian,Chinese,1,872,51.512447030091,-0.1269579217873
LON-346729,Sketch,4.0,££££,1103,"French, Modern European, Cocktail Bars",French,2,873,51.5127614699071,-0.14159163911048
LON-303013,Yauatcha,4.0,£££,546,"Dim Sum, Seafood, Noodles",Chinese,1,875,51.5137076071076,-0.135128831605189
LON-134230,The Mayfair Chippy,4.5,££,605,Fish & Chips,Chinese,1,876,51.5131345,-0.1533961
LON-514788,Dinner by Heston Blumenthal,4.4,££££,322,British,Chinese,1,877,51.502163,-0.159966
LON-264461,Kiln,4.3,££,88,"Noodles, Thai",Chinese,1,878,51.5114108,-0.1360504
LON-271325,Petrus,4.5,££££,143,French,French,2,879,51.4993674,-0.1565204
LON-600480,Hawksmoor,4.4,£££,206,"Seafood, Steakhouses",Chinese,1,880,51.5097072807539,-0.136161326657445
LON-182607,Bob Bob Ricard,4.0,££££,212,"British, Russian, Bars",Chinese,1,881,51.5123099662701,-0.137234320867947
LON-384283,Flat Iron,4.4,££,520,Steakhouses,Chinese,1,882,51.51212,-0.1384008
LON-130369,The Palomar Restaurant,4.7,£££,143,"Middle Eastern, Mediterranean",Chinese,1,883,51.5111632,-0.1327159
LON-376032,Blacklock,4.6,£££,164,"British, Cocktail Bars, Steakhouses",Chinese,1,884,51.511687,-0.134762
LON-899344,The Wolseley,4.0,£££,694,"Cafes, British, Tea Rooms",Chinese,1,885,51.507617,-0.141012
LON-345390,Restaurant Gordon Ramsay,4.3,££££,258,"French, British",French,2,886,51.485833,-0.161966
LON-913418,The Ledbury,4.6,££££,185,Modern European,Chinese,1,887,51.516819,-0.200107
LON-401694,Mother Mash,4.3,££,596,British,Chinese,1,888,51.512935,-0.139414
LON-509023,Ffiona's Restaurant,4.7,£££,335,British,Chinese,1,889,51.50405773515,-0.192783395566043
LON-729569,Hawksmoor Seven Dials,4.4,£££,431,"British, Steakhouses, Cocktail Bars",Chinese,1,890,51.5134998914001,-0.12567396291297
LON-668113,The Harwood Arms,4.5,££££,155,"Gastropubs, British",Chinese,1,891,51.4829113087309,-0.196470990454087
LON-225882,Hoppers,4.3,££,146,"Sri Lankan, Asian Fusion",Chinese,1,892,51.5135765075684,-0.131750002503395
LON-219491,NOPI,4.2,£££,304,Mediterranean,Chinese,1,893,51.511617,-0.1385226
LON-167997,Berners Tavern,4.3,£££,143,"British, Pubs",Chinese,1,894,51.5167515074354,-0.135977268218994
LON-977334,Brasserie Zédel,3.9,£££,221,"Brasseries, Jazz & Blues, Cocktail Bars",Chinese,1,895,51.5106025898049,-0.135575861793962
LON-507452,The Fat Bear,4.5,££,127,"American, Soul Food, Cajun/Creole",Chinese,1,898,51.5131833881734,-0.10138103121642
LON-262205,Gymkhana,4.3,£££,240,"Indian, Cocktail Bars",Chinese,1,899,51.50842,-0.1416607
LON-913131,Mildreds,4.1,££,346,"Vegan, Salad, Burgers",Chinese,1,901,51.5130233764648,-0.136484995484352
LON-861566,The Ivy,4.0,£££,236,"British, Modern European",Chinese,1,902,51.512814,-0.128013
LON-748600,The Duck and Rice,4.0,£££,77,"Chinese, Bars",Chinese,1,903,51.513487,-0.135082
LON-17724,San Carlo Cicchetti,4.1,£££,183,Italian,Italian,6,904,51.5095021385658,-0.135087305946757
LON-921325,Veeraswamy,4.2,££££,242,Indian,Chinese,1,905,51.509971,-0.137964
LON-397785,Jinjuu,4.1,£££,113,Korean,Korean,7,906,51.5123954723956,-0.138893650736518
LON-736135,Randall & Aubin,4.2,£££,91,"Seafood, British, Fish & Chips",Chinese,1,908,51.5123858,-0.1341749
LON-718621,Padella,4.5,££,311,Italian,Italian,6,910,51.5051451,-0.0899515
LON-672895,Rules,4.0,£££,266,"British, Bars",Chinese,1,911,51.5108207,-0.1232501
LON-305042,Andrew Edmunds,4.3,£££,78,"Wine Bars, British",Chinese,1,912,51.513155,-0.13614583403546
LON-477155,Bocca Di Lupo,4.2,£££,203,Italian,Italian,6,913,51.5116836912991,-0.133953506589517
LON-262593,Duck & Waffle,4.0,£££,978,"Modern European, Bars, British",Chinese,1,914,51.516178,-0.08094
LON-193894,The Grazing Goat Marylebone,4.2,££,308,"Gastropubs, British",Chinese,1,915,51.515378341447,-0.15823586449841
LON-200970,Bill's,4.0,££,248,"Modern European, British",Chinese,1,919,51.511881,-0.135307
LON-348009,"OXO Tower Restaurant, Bar And Brasserie",4.0,£££,251,"British, Cocktail Bars",Chinese,1,920,51.5083860657884,-0.108466279762297
LON-249631,The Barbary,4.8,£££,116,"Middle Eastern, Mediterranean",Chinese,1,921,51.5144480132327,-0.126241173962971
LON-584664,Hakkasan,4.1,££££,246,Cantonese,Chinese,1,922,51.5171482803943,-0.13180578932657
LON-208007,Cahoots Bar,4.5,££,138,Bars,Chinese,1,923,51.512542,-0.1391
LON-684313,St John Bar and Restaurant,4.2,£££,340,"British, Bars",Chinese,1,925,51.520481,-0.101486
LON-416071,Savoir Faire,4.3,££,227,French,French,2,926,51.5171949,-0.1260125
LON-915579,Wahaca,4.0,££,331,Mexican,Mexican,5,927,51.51333452102,-0.13376991245546
LON-111712,BAO - Soho,4.1,££,214,Taiwanese,Chinese,1,928,51.5132221949841,-0.136528484994449
LON-7927,Fortnum and Mason: Diamond Jubilee Tea Salon,4.1,££££,367,"Desserts, British, Tea Rooms",Chinese,1,929,51.5087069889729,-0.138279327972609
LON-913842,The Clove Club,4.4,££££,118,"British, Cocktail Bars",Chinese,1,930,51.5270489,-0.0791196
LON-233692,Balthazar,3.9,£££,227,"French, Breakfast & Brunch, Bistros",French,2,932,51.5123176574707,-0.121569000184536
LON-772905,Punjab Restaurant,4.2,££,644,"Indian, Vegetarian",Chinese,1,933,51.514992,-0.12596
LON-74878,Hakkasan Mayfair,3.9,££££,168,Chinese,Chinese,1,934,51.5103202323384,-0.144935268434918
LON-308934,Trishna,4.3,£££,147,Indian,Chinese,1,936,51.518294,-0.153047
LON-509187,Roti Chai,4.1,££,333,"Indian, Kebab",Chinese,1,937,51.5146226,-0.1557135
LON-359798,Da Mario Restaurant,4.3,££,214,Italian,Italian,6,938,51.4987228161749,-0.183567237647306
LON-22435,Bodean's,3.9,££,268,"American, Barbeque, Burgers",Chinese,1,939,51.514481362499,-0.13676105637839
LON-911156,Kanada-Ya,4.3,££,199,Ramen,Chinese,1,940,51.51555,-0.127588
LON-694348,La Porchetta Pollo Bar,4.3,£,93,Italian,Italian,6,941,51.5136346213443,-0.130298037090699
LON-840110,Duck & Waffle Local,4.4,££,153,"Bars, Waffles",Chinese,1,942,51.5094175706263,-0.132749820495633
LON-865322,Pollen Street Social,4.2,££££,96,British,Chinese,1,943,51.5134486407661,-0.142294155464837
LON-981521,Bizzarro,4.1,££,225,Italian,Italian,6,944,51.514853,-0.1772311
LON-523453,Pizza Pilgrims,4.1,££,134,Pizza,Chinese,1,945,51.5149474,-0.13324
LON-705034,Beast,4.5,££££,41,"Seafood, Steakhouses",Chinese,1,947,51.5152854919434,-0.146885111927986
LON-367935,Hawksmoor Spitalfields,4.4,£££,194,"Steakhouses, British",Chinese,1,948,51.5211502,-0.075657
LON-164683,Gaucho,4.0,£££,163,"Argentine, Steakhouses",Chinese,1,949,51.50968,-0.1379546
LON-591673,Joy King Lau,3.8,££,168,Dim Sum,Chinese,1,950,51.511104,-0.13113
LON-448273,Chutney Mary,4.3,£££,115,Indian,Chinese,1,951,51.505661,-0.138903
LON-349441,Golden Union Fish Bar,4.2,££,342,Fish & Chips,Chinese,1,952,51.5153383,-0.1376925
LON-568530,The Alchemist,4.4,££,82,"Bars, Venues & Event Spaces, American",Chinese,1,953,51.5112707779066,-0.126947910714945
LON-460807,Bone Daddies,3.8,££,362,Japanese,Japanese,3,954,51.512829,-0.133884
LON-840697,Nobu Berkeley St,3.9,££££,138,"Japanese, Sushi Bars",Japanese,3,956,51.5084914741339,-0.143449097152784
LON-318200,Quilon Restaurant,4.4,£££,179,Indian,Chinese,1,957,51.4987197,-0.1374994
LON-102162,Homeslice Neal's Yard,4.4,££,283,Pizza,Chinese,1,958,51.5144380966574,-0.126426543278564
LON-588575,The Cinnamon Club,4.0,££££,218,Indian,Chinese,1,959,51.497381,-0.129634
LON-619971,Roka,4.0,£££,156,"Japanese, Seafood",Japanese,3,960,51.5189741386939,-0.135395835697745
LON-647663,Kitchen Table,4.8,££££,42,"American, Modern European",Chinese,1,961,51.520415,-0.136485
LON-197196,The Churchill Arms,4.0,££,443,"Pubs, Thai",Chinese,1,962,51.5068261,-0.194781
LON-815142,Barrafina,4.6,££,86,"Spanish, Tapas Bars",Spanish,4,963,51.5143394,-0.1219044
LON-626463,Regency Café,4.5,£,515,Cafes,Chinese,1,964,51.4940143171,-0.13222007974201
LON-771864,The Shed,4.4,££,102,British,Chinese,1,965,51.5089417,-0.1937266
LON-573404,Savoy Grill,3.8,££££,173,"French, British",French,2,966,51.5102197687511,-0.120730476398416
LON-404345,Marcus,4.3,££££,64,"Modern European, British",Chinese,1,967,51.5016612,-0.1556969
LON-438139,Hotel Café Royal,4.4,£££,80,"Hotels, Cafes, Bars",Chinese,1,968,51.510171,-0.135962
LON-432984,The Colonel Fawcett,4.7,££,38,Gastropubs,Chinese,1,969,51.5418041646628,-0.136007736926076
LON-721589,Nobu,3.9,££££,192,"Japanese, Sushi Bars",Japanese,3,970,51.5050546,-0.1500369
LON-221897,The Swan,3.9,££,163,"Pubs, British",Chinese,1,971,51.511656071976,-0.17697194507093
LON-589107,Shackfuyu,3.9,££,57,Japanese,Japanese,3,972,51.5137786865234,-0.130199000239372
LON-607573,North Sea Fish Restaurant,4.1,££,195,"Seafood, Fish & Chips",Chinese,1,973,51.526474,-0.125051
LON-944225,Italian Bear Chocolate,4.2,££,97,"Chocolatiers & Shops, Cafes",Chinese,1,974,51.5132248,-0.136738
LON-801923,Honey & Co.,4.2,££,125,Middle Eastern,Chinese,1,975,51.5219695,-0.1182648
LON-955198,Wright Brothers,4.1,£££,105,Seafood,Chinese,1,976,51.5056293987386,-0.0915365713523675
LON-910121,Princi,3.9,££,326,"Italian, Bakeries, Coffee & Tea",Italian,6,978,51.5138629586873,-0.134387051472991
LON-113398,The Ninth London,4.3,£££,35,"Mediterranean, French",French,2,981,51.518833,-0.134849
LON-382409,The Breakfast Club,3.9,££,606,"Coffee & Tea, Breakfast & Brunch, American",Chinese,1,982,51.514733,-0.135406
LON-564932,Mango Indian,4.4,££,164,Indian,Chinese,1,983,51.504962,-0.092963
LON-679250,Tamarind,4.1,£££,151,Indian,Chinese,1,984,51.5070768887132,-0.147140606231687
LON-710614,Cecconi's Mayfair,4.1,£££,111,Italian,Italian,6,985,51.51004817,-0.14055809
LON-358757,The Windmill,4.2,££,113,"Pubs, British",Chinese,1,986,51.512565,-0.142204
LON-706845,Sticks'n'Sushi Covent Garden,4.1,£££,185,"Japanese, Sushi Bars",Japanese,3,988,51.5110542,-0.1236238
LON-426299,Alain Ducasse at The Dorchester,3.9,££££,102,French,French,2,989,51.5075671902288,-0.152435302734375
LON-116563,Texture,4.4,£££,55,"Champagne Bars, Modern European, Gastropubs",Chinese,1,990,51.514873602131,-0.156574989917278
LON-24129,Señor Ceviche,4.2,££,53,"Cocktail Bars, Peruvian, Barbeque",Chinese,1,991,51.51241,-0.13858
LON-960433,Kazan,4.4,££,142,Turkish,Chinese,1,992,51.4927,-0.14072
LON-12514,Bibimbap ,3.9,£,201,Korean,Korean,7,993,51.5144277061983,-0.130957402446711
LON-573372,Chotto Matte,3.7,£££,111,"Japanese, Peruvian",Japanese,3,994,51.5137171,-0.1314659
LON-925419,La Petite Maison,4.3,££££,54,French,French,2,995,51.512638,-0.146243
LON-964523,Laughing Halibut,4.2,££,301,Fish & Chips,Chinese,1,996,51.4966544699782,-0.133777235475182
LON-80393,CASK Pub and Kitchen,4.3,££,157,"Pubs, Gastropubs",Chinese,1,997,51.49135039773,-0.13753688795203
LON-221425,Andy's Greek Taverna,4.7,£,43,Greek,Chinese,1,998,51.5377635,-0.1398633
LON-940327,Tapas Brindisa,4.0,£££,66,"Spanish, Tapas Bars, Basque",Spanish,4,999,51.513468865838,-0.13664590618241
LON-163356,The Table,4.2,££,314,"British, Breakfast & Brunch, Bars",Chinese,1,1000,51.505604,-0.099671
LON-901866,Ping Pong Soho,3.6,££,147,Dim Sum,Chinese,1,1001,51.5144372406878,-0.13853844255209
LON-311741,Honest Burgers Meard St - Soho,4.4,££,312,Burgers,Chinese,1,1002,51.5134184063764,-0.132883885733008
LON-657051,Locale,4.0,££,108,Italian,Italian,6,1003,51.501479,-0.118008
LON-816222,Japes,4.5,££,22,"Pizza, Cocktail Bars",Chinese,1,1004,51.514277,-0.1326631
LON-482183,Le Sacre Coeur,4.4,££,53,French,French,2,1006,51.5376815795898,-0.10402800142765
LON-22130,Gordon Ramsay Bar & Grill,3.6,££££,290,"British, Steakhouses",Chinese,1,1007,51.512403,-0.151296
LON-197081,Bar Boulud,4.1,£££,113,French,French,2,877,51.502029603588,-0.1602532520838
LON-800713,Dehesa,4.0,£££,71,"Spanish, Basque",Spanish,4,1008,51.512781,-0.139333
LON-126840,temper Soho,3.6,£££,41,"Latin American, Barbeque",Chinese,1,1009,51.51327,-0.135566
LON-716211,L'Eto Caffe,4.0,££,168,"Cafes, Breakfast & Brunch",Chinese,1,1010,51.514301,-0.134786
LON-83519,Donostia,4.6,£££,47,Tapas/Small Plates,Chinese,1,1011,51.514732,-0.160959
LON-496748,Ma La,4.3,££,58,Dim Sum,Chinese,1,1012,51.4967482348975,-0.130618096863811
LON-872517,Emilia's Crafted Pasta,4.4,££,82,"Italian, Pasta Shops",Italian,6,1013,51.5072531,-0.0716082
LON-589119,Masala Zone Soho,3.9,££,234,"Indian, Vegetarian, Halal",Chinese,1,1014,51.513424266119,-0.137674604592006
LON-208779,Vasco & Piero's Pavilion Restaurant,4.5,£££,51,Italian,Italian,6,1015,51.514775,-0.136932
LON-655265,Yoobi,3.9,££,60,"Sushi Bars, Asian Fusion",Chinese,1,1016,51.5128974914551,-0.136000007390976
LON-653647,Frenchie Covent Garden,4.3,£££,44,French,French,2,1017,51.510757,-0.124054
LON-985120,Bentley's Oyster Bar & Grill,3.9,£££,101,Seafood,Chinese,1,1018,51.5095274197208,-0.137853830688528
LON-45877,Maroush II,4.3,££,120,Middle Eastern,Chinese,1,1019,51.49724,-0.164357
LON-124165,Dumplings' Legend,3.2,££,192,Dim Sum,Chinese,1,1020,51.51178,-0.13148
LON-430101,Rasa Sayang,3.8,££,147,"Malaysian, Chinese",Chinese,1,1021,51.511991,-0.13154
LON-899839,Bon Gusto,4.6,££,148,"Italian, Wine Bars",Italian,6,1022,51.4992042,-0.1378462
LON-367563,Viet Food,3.7,££,94,Vietnamese,Vietnamese,8,1023,51.511651,-0.132188
LON-418421,Wild Honey,4.1,£££,90,"Modern European, French",French,2,1024,51.5074559,-0.1321665
LON-610457,Belgo Centraal,3.8,££,325,Belgian,Chinese,1,1025,51.5137833644188,-0.125649969207333
LON-855629,Zaika of Kensington,4.5,£££,107,Indian,Chinese,1,1026,51.502166,-0.187171
LON-304724,Milk & Honey,4.1,£££,79,"Social Clubs, Lounges",Chinese,1,1027,51.513701,-0.136673
LON-237065,Halepi,4.0,££,119,"Greek, Modern European, Kebab",Chinese,1,1028,51.511329946838,-0.18310297196364
